"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000006611.17","protein_coding","USH1C",NA,10083
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000175868.14","protein_coding","CALCB",NA,797
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000108106.14","protein_coding","UBE2S",NA,27338
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000157456.8","protein_coding","CCNB2",NA,9133
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000039068.20","protein_coding","CDH1",NA,999
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000074181.9","protein_coding","NOTCH3",NA,4854
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000132437.18","protein_coding","DDC",NA,1644
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000172893.18","protein_coding","DHCR7",NA,1717
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000185950.9","protein_coding","IRS2",NA,8660
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000123136.15","protein_coding","DDX39A",NA,10212
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000065361.17","protein_coding","ERBB3",NA,2065
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000137807.16","protein_coding","KIF23",NA,9493
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000228716.7","protein_coding","DHFR",NA,1719
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000131747.15","protein_coding","TOP2A",NA,7153
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000248098.12","protein_coding","BCKDHA",NA,593
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000116761.12","protein_coding","CTH",NA,1491
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000115163.15","protein_coding","CENPA",NA,1058
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000146648.20","protein_coding","EGFR",NA,1956
"IPRES_Hugo","JEON_SMAD6_TARGETS_DN","ENSG00000138160.7","protein_coding","KIF11",NA,3832
