"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"DDR","ENSG00000076248.11","protein_coding","UNG",NA,7374
"DDR","ENSG00000123415.16","protein_coding","SMUG1",NA,23583
"DDR","ENSG00000129071.10","protein_coding","MBD4",NA,8930
"DDR","ENSG00000114026.22","protein_coding","OGG1",NA,4968
"DDR","ENSG00000132781.20","protein_coding","MUTYH",NA,4595
"DDR","ENSG00000065057.9","protein_coding","NTHL1",NA,4913
"DDR","ENSG00000103152.12","protein_coding","MPG",NA,4350
"DDR","ENSG00000140398.14","protein_coding","NEIL1",NA,79661
"DDR","ENSG00000154328.16","protein_coding","NEIL2",NA,252969
"DDR","ENSG00000109674.4","protein_coding","NEIL3",NA,55247
"DDR","ENSG00000100823.12","protein_coding","APEX1",NA,328
"DDR","ENSG00000169188.5","protein_coding","APEX2",NA,27301
"DDR","ENSG00000005156.12","protein_coding","LIG3",NA,3980
"DDR","ENSG00000073050.12","protein_coding","XRCC1",NA,7515
"DDR","ENSG00000039650.12","protein_coding","PNKP",NA,11284
"DDR","ENSG00000169621.10","protein_coding","APLF",NA,200558
"DDR","ENSG00000143799.14","protein_coding","PARP1",NA,142
"DDR","ENSG00000129484.14","protein_coding","PARP2",NA,10038
"DDR","ENSG00000041880.15","protein_coding","PARP3",NA,10039
"DDR","ENSG00000170430.10","protein_coding","MGMT",NA,4255
"DDR","ENSG00000189046.11","protein_coding","ALKBH2",NA,121642
"DDR","ENSG00000166199.13","protein_coding","ALKBH3",NA,221120
"DDR","ENSG00000042088.14","protein_coding","TDP1",NA,55775
"DDR","ENSG00000111802.14","protein_coding","TDP2",NA,51567
"DDR","ENSG00000095002.15","protein_coding","MSH2",NA,4436
"DDR","ENSG00000113318.11","protein_coding","MSH3",NA,4437
"DDR","ENSG00000116062.18","protein_coding","MSH6",NA,2956
"DDR","ENSG00000076242.16","protein_coding","MLH1",NA,4292
"DDR","ENSG00000122512.16","protein_coding","PMS2",NA,5395
"DDR","ENSG00000057468.7","protein_coding","MSH4",NA,4438
"DDR","ENSG00000204410.16","protein_coding","MSH5",NA,4439
"DDR","ENSG00000119684.16","protein_coding","MLH3",NA,27030
"DDR","ENSG00000064933.19","protein_coding","PMS1",NA,5378
"DDR","ENSG00000154767.15","protein_coding","XPC",NA,7508
"DDR","ENSG00000119318.13","protein_coding","RAD23B",NA,5887
"DDR","ENSG00000147400.10","protein_coding","CETN2",NA,1069
"DDR","ENSG00000179262.10","protein_coding","RAD23A",NA,5886
"DDR","ENSG00000136936.11","protein_coding","XPA",NA,7507
"DDR","ENSG00000167986.15","protein_coding","DDB1",NA,1642
"DDR","ENSG00000134574.12","protein_coding","DDB2",NA,1643
"DDR","ENSG00000132383.12","protein_coding","RPA1",NA,6117
"DDR","ENSG00000117748.10","protein_coding","RPA2",NA,6118
"DDR","ENSG00000106399.11","protein_coding","RPA3",NA,6119
"DDR","ENSG00000163161.14","protein_coding","ERCC3",NA,2071
"DDR","ENSG00000104884.17","protein_coding","ERCC2",NA,2068
"DDR","ENSG00000110768.12","protein_coding","GTF2H1",NA,2965
"DDR","ENSG00000145736.14","protein_coding","GTF2H2",NA,2966
"DDR","ENSG00000111358.14","protein_coding","GTF2H3",NA,2967
"DDR","ENSG00000213780.11","protein_coding","GTF2H4",NA,2968
"DDR","ENSG00000272047.4","protein_coding","GTF2H5",NA,404672
"DDR","ENSG00000134058.12","protein_coding","CDK7",NA,1022
"DDR","ENSG00000134480.16","protein_coding","CCNH",NA,902
"DDR","ENSG00000020426.11","protein_coding","MNAT1",NA,4331
"DDR","ENSG00000134899.24","protein_coding","ERCC5",NA,2073
"DDR","ENSG00000012061.16","protein_coding","ERCC1",NA,2067
"DDR","ENSG00000175595.16","protein_coding","ERCC4",NA,2072
"DDR","ENSG00000105486.14","protein_coding","LIG1",NA,3978
"DDR","ENSG00000049167.16","protein_coding","ERCC8",NA,1161
"DDR","ENSG00000225830.16","protein_coding","ERCC6",NA,2074
"DDR","ENSG00000163945.19","protein_coding","UVSSA",NA,57654
"DDR","ENSG00000076924.12","protein_coding","XAB2",NA,56949
"DDR","ENSG00000155229.21","protein_coding","MMS19",NA,64210
"DDR","ENSG00000051180.17","protein_coding","RAD51",NA,5888
"DDR","ENSG00000182185.19","protein_coding","RAD51B",NA,5890
"DDR","ENSG00000185379.21","protein_coding","RAD51D",NA,5892
"DDR","ENSG00000100206.11","protein_coding","DMC1",NA,11144
"DDR","ENSG00000196584.3","protein_coding","XRCC2",NA,7516
"DDR","ENSG00000126215.14","protein_coding","XRCC3",NA,7517
"DDR","ENSG00000002016.18","protein_coding","RAD52",NA,5893
"DDR","ENSG00000085999.13","protein_coding","RAD54L",NA,8438
"DDR","ENSG00000197275.14","protein_coding","RAD54B",NA,25788
