"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"TIP_Priming_and_activation_1","ENSG00000167286.11","protein_coding","CD3D",NA,915
"TIP_Priming_and_activation_1","ENSG00000198851.10","protein_coding","CD3E",NA,916
"TIP_Priming_and_activation_1","ENSG00000160654.11","protein_coding","CD3G",NA,917
"TIP_Priming_and_activation_1","ENSG00000198821.11","protein_coding","CD247",NA,919
"TIP_Priming_and_activation_1","ENSG00000178562.18","protein_coding","CD28",NA,940
"TIP_Priming_and_activation_1","ENSG00000049249.9","protein_coding","TNFRSF9",NA,3604
"TIP_Priming_and_activation_1","ENSG00000125657.5","protein_coding","TNFSF9",NA,8744
"TIP_Priming_and_activation_1","ENSG00000186827.11","protein_coding","TNFRSF4",NA,7293
"TIP_Priming_and_activation_1","ENSG00000117586.11","protein_coding","TNFSF4",NA,7292
"TIP_Priming_and_activation_1","ENSG00000139193.4","protein_coding","CD27",NA,939
"TIP_Priming_and_activation_1","ENSG00000125726.11","protein_coding","CD70",NA,970
"TIP_Priming_and_activation_1","ENSG00000157873.18","protein_coding","TNFRSF14",NA,8764
"TIP_Priming_and_activation_1","ENSG00000125735.11","protein_coding","TNFSF14",NA,8740
"TIP_Priming_and_activation_1","ENSG00000101017.15","protein_coding","CD40",NA,958
"TIP_Priming_and_activation_1","ENSG00000102245.9","protein_coding","CD40LG",NA,959
"TIP_Priming_and_activation_1","ENSG00000186891.14","protein_coding","TNFRSF18",NA,8784
"TIP_Priming_and_activation_1","ENSG00000120337.10","protein_coding","TNFSF18",NA,8995
"TIP_Priming_and_activation_1","ENSG00000215788.11","protein_coding","TNFRSF25",NA,8718
"TIP_Priming_and_activation_1","ENSG00000181634.8","protein_coding","TNFSF15",NA,9966
"TIP_Priming_and_activation_1","ENSG00000120949.15","protein_coding","TNFRSF8",NA,943
"TIP_Priming_and_activation_1","ENSG00000106952.8","protein_coding","TNFSF8",NA,944
"TIP_Priming_and_activation_1","ENSG00000113249.13","protein_coding","HAVCR1",NA,26762
"TIP_Priming_and_activation_1","ENSG00000145850.9","protein_coding","TIMD4",NA,91937
"TIP_Priming_and_activation_1","ENSG00000026751.17","protein_coding","SLAMF7",NA,57823
"TIP_Priming_and_activation_1","ENSG00000162739.14","protein_coding","SLAMF6",NA,114836
"TIP_Priming_and_activation_1","ENSG00000117090.16","protein_coding","SLAMF1",NA,6504
"TIP_Priming_and_activation_1","ENSG00000162723.10","protein_coding","SLAMF9",NA,89886
"TIP_Priming_and_activation_1","ENSG00000158714.11","protein_coding","SLAMF8",NA,56833
"TIP_Priming_and_activation_1","ENSG00000116824.5","protein_coding","CD2",NA,914
"TIP_Priming_and_activation_1","ENSG00000117091.10","protein_coding","CD48",NA,962
"TIP_Priming_and_activation_1","ENSG00000116815.16","protein_coding","CD58",NA,965
"TIP_Priming_and_activation_1","ENSG00000150637.9","protein_coding","CD226",NA,10666
"TIP_Priming_and_activation_1","ENSG00000163600.13","protein_coding","ICOS",NA,29851
"TIP_Priming_and_activation_1","ENSG00000160223.17","protein_coding","ICOSLG",NA,23308
"TIP_Priming_and_activation_1","ENSG00000213809.9","protein_coding","KLRK1",NA,22914
"TIP_Priming_and_activation_1","ENSG00000204520.14","protein_coding","MICA",NA,100507436
"TIP_Priming_and_activation_1","ENSG00000204516.10","protein_coding","MICB",NA,4277
"TIP_Priming_and_activation_1","ENSG00000164520.12","protein_coding","RAET1E",NA,135250
"TIP_Priming_and_activation_1","ENSG00000203722.8","protein_coding","RAET1G",NA,353091
"TIP_Priming_and_activation_1","ENSG00000109943.9","protein_coding","CRTAM",NA,56253
"TIP_Priming_and_activation_1","ENSG00000182985.18","protein_coding","CADM1",NA,23705
"TIP_Priming_and_activation_1","ENSG00000163599.18","protein_coding","CTLA4",NA,1493
"TIP_Priming_and_activation_1","ENSG00000188389.11","protein_coding","PDCD1",NA,5133
"TIP_Priming_and_activation_1","ENSG00000197646.8","protein_coding","PDCD1LG2",NA,80380
"TIP_Priming_and_activation_1","ENSG00000120217.14","protein_coding","CD274",NA,29126
"TIP_Priming_and_activation_1","ENSG00000117281.16","protein_coding","CD160",NA,11126
"TIP_Priming_and_activation_1","ENSG00000186265.10","protein_coding","BTLA",NA,151888
"TIP_Priming_and_activation_1","ENSG00000107738.20","protein_coding","VSIR",NA,64115
"TIP_Priming_and_activation_1","ENSG00000167613.16","protein_coding","LAIR1",NA,3903
"TIP_Priming_and_activation_1","ENSG00000135077.10","protein_coding","HAVCR2",NA,84868
"TIP_Priming_and_activation_1","ENSG00000168961.17","protein_coding","LGALS9",NA,3965
"TIP_Priming_and_activation_1","ENSG00000122223.13","protein_coding","CD244",NA,51744
"TIP_Priming_and_activation_1","ENSG00000181847.12","protein_coding","TIGIT",NA,201633
"TIP_Priming_and_activation_1","ENSG00000177707.11","protein_coding","NECTIN3",NA,25945
"TIP_Priming_and_activation_1","ENSG00000089692.9","protein_coding","LAG3",NA,3902
"TIP_Priming_and_activation_1","ENSG00000109471.5","protein_coding","IL2",NA,3558
"TIP_Priming_and_activation_1","ENSG00000168811.7","protein_coding","IL12A",NA,3592
"TIP_Priming_and_activation_1","ENSG00000113302.6","protein_coding","IL12B",NA,3593
