"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"Base_excision_repair","ENSG00000129484.14","protein_coding","PARP2",NA,10038
"Base_excision_repair","ENSG00000041880.15","protein_coding","PARP3",NA,10039
"Base_excision_repair","ENSG00000077514.9","protein_coding","POLD3",NA,10714
"Base_excision_repair","ENSG00000143799.14","protein_coding","PARP1",NA,142
"Base_excision_repair","ENSG00000102699.6","protein_coding","PARP4",NA,143
"Base_excision_repair","ENSG00000168496.4","protein_coding","FEN1",NA,2237
"Base_excision_repair","ENSG00000123415.16","protein_coding","SMUG1",NA,23583
"Base_excision_repair","ENSG00000154328.16","protein_coding","NEIL2",NA,252969
"Base_excision_repair","ENSG00000169188.5","protein_coding","APEX2",NA,27301
"Base_excision_repair","ENSG00000166169.17","protein_coding","POLL",NA,27343
"Base_excision_repair","ENSG00000189403.15","protein_coding","HMGB1",NA,3146
"Base_excision_repair","ENSG00000100823.12","protein_coding","APEX1",NA,328
"Base_excision_repair","ENSG00000105486.14","protein_coding","LIG1",NA,3978
"Base_excision_repair","ENSG00000005156.12","protein_coding","LIG3",NA,3980
"Base_excision_repair","ENSG00000103152.12","protein_coding","MPG",NA,4350
"Base_excision_repair","ENSG00000132781.20","protein_coding","MUTYH",NA,4595
"Base_excision_repair","ENSG00000065057.9","protein_coding","NTHL1",NA,4913
"Base_excision_repair","ENSG00000114026.22","protein_coding","OGG1",NA,4968
"Base_excision_repair","ENSG00000132646.11","protein_coding","PCNA",NA,5111
"Base_excision_repair","ENSG00000148229.13","protein_coding","POLE3",NA,54107
"Base_excision_repair","ENSG00000070501.12","protein_coding","POLB",NA,5423
"Base_excision_repair","ENSG00000062822.16","protein_coding","POLD1",NA,5424
"Base_excision_repair","ENSG00000106628.12","protein_coding","POLD2",NA,5425
"Base_excision_repair","ENSG00000177084.18","protein_coding","POLE",NA,5426
"Base_excision_repair","ENSG00000100479.13","protein_coding","POLE2",NA,5427
"Base_excision_repair","ENSG00000109674.4","protein_coding","NEIL3",NA,55247
"Base_excision_repair","ENSG00000115350.12","protein_coding","POLE4",NA,56655
"Base_excision_repair","ENSG00000175482.9","protein_coding","POLD4",NA,57804
"Base_excision_repair","ENSG00000076248.11","protein_coding","UNG",NA,7374
"Base_excision_repair","ENSG00000073050.12","protein_coding","XRCC1",NA,7515
"Base_excision_repair","ENSG00000140398.14","protein_coding","NEIL1",NA,79661
"Base_excision_repair","ENSG00000129071.10","protein_coding","MBD4",NA,8930
