"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"TMEscoreA_plus","ENSG00000167513.9","protein_coding","CDT1",NA,81620
"TMEscoreA_plus","ENSG00000135069.14","protein_coding","PSAT1",NA,29968
"TMEscoreA_plus","ENSG00000131203.13","protein_coding","IDO1",NA,3620
"TMEscoreA_plus","ENSG00000136492.10","protein_coding","BRIP1",NA,83990
"TMEscoreA_plus","ENSG00000140105.18","protein_coding","WARS1",NA,7453
"TMEscoreA_plus","ENSG00000143476.18","protein_coding","DTL",NA,51514
"TMEscoreA_plus","ENSG00000154451.15","protein_coding","GBP5",NA,115362
"TMEscoreA_plus","ENSG00000121621.7","protein_coding","KIF18A",NA,81930
"TMEscoreA_plus","ENSG00000213886.4","protein_coding","UBD",NA,10537
"TMEscoreA_plus","ENSG00000100453.14","protein_coding","GZMB",NA,3002
"TMEscoreA_plus","ENSG00000275302.2","protein_coding","CCL4",NA,6351
"TMEscoreA_plus","ENSG00000271503.6","protein_coding","CCL5",NA,6352
"TMEscoreA_plus","ENSG00000180198.17","protein_coding","RCC1",NA,1104
"TMEscoreA_plus","ENSG00000119969.15","protein_coding","HELLS",NA,3070
"TMEscoreA_plus","ENSG00000115523.17","protein_coding","GNLY",NA,10578
"TMEscoreA_plus","ENSG00000168394.12","protein_coding","TAP1",NA,6890
"TMEscoreA_plus","ENSG00000153563.16","protein_coding","CD8A",NA,925
"TMEscoreA_plus","ENSG00000169248.13","protein_coding","CXCL11",NA,6373
"TMEscoreA_plus","ENSG00000162654.9","protein_coding","GBP4",NA,115361
"TMEscoreA_plus","ENSG00000010030.14","protein_coding","ETV7",NA,51513
"TMEscoreA_plus","ENSG00000165244.7","protein_coding","ZNF367",NA,195828
"TMEscoreA_plus","ENSG00000169245.6","protein_coding","CXCL10",NA,3627
"TMEscoreA_plus","ENSG00000205809.11","protein_coding","KLRC2",NA,3822
"TMEscoreA_plus","ENSG00000138755.6","protein_coding","CXCL9",NA,4283
"TMEscoreA_plus","ENSG00000111537.5","protein_coding","IFNG",NA,3458
