"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IRG_Ayers","ENSG00000167286.11","protein_coding","CD3D",1,915
"IRG_Ayers","ENSG00000131203.13","protein_coding","IDO1",1,3620
"IRG_Ayers","ENSG00000179583.21","protein_coding","CIITA",1,4261
"IRG_Ayers","ENSG00000198851.10","protein_coding","CD3E",1,916
"IRG_Ayers","ENSG00000271503.6","protein_coding","CCL5",1,6352
"IRG_Ayers","ENSG00000113088.6","protein_coding","GZMK",1,3003
"IRG_Ayers","ENSG00000116824.5","protein_coding","CD2",1,914
"IRG_Ayers","ENSG00000204287.14","protein_coding","HLA-DRA",1,3122
"IRG_Ayers","ENSG00000156234.8","protein_coding","CXCL13",1,10563
"IRG_Ayers","ENSG00000147168.14","protein_coding","IL2RG",1,3561
"IRG_Ayers","ENSG00000105374.10","protein_coding","NKG7",1,4818
"IRG_Ayers","ENSG00000204592.9","protein_coding","HLA-E",1,3133
"IRG_Ayers","ENSG00000172215.6","protein_coding","CXCR6",1,10663
"IRG_Ayers","ENSG00000164691.18","protein_coding","TAGAP",1,117289
"IRG_Ayers","ENSG00000169245.6","protein_coding","CXCL10",1,3627
"IRG_Ayers","ENSG00000115415.20","protein_coding","STAT1",1,6772
"IRG_Ayers","ENSG00000100453.14","protein_coding","GZMB",1,3002
