"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000127533.4","protein_coding","F2RL3",NA,9002
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000139567.13","protein_coding","ACVRL1",NA,94
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000282608.2","protein_coding","ADORA3",NA,140
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000127241.18","protein_coding","MASP1",NA,5648
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000115353.11","protein_coding","TACR1",NA,6869
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000119699.8","protein_coding","TGFB3",NA,7043
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000163464.8","protein_coding","CXCR1",NA,3577
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000070193.5","protein_coding","FGF10",NA,2255
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000180871.8","protein_coding","CXCR2",NA,3579
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000138722.10","protein_coding","MMRN1",NA,22915
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000092969.12","protein_coding","TGFB2",NA,7042
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000244414.7","protein_coding","CFHR1",NA,3078
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000126759.14","protein_coding","CFP",NA,5199
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000138794.10","protein_coding","CASP6",NA,839
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000178732.6","protein_coding","GP5",NA,2814
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000135636.15","protein_coding","DYSF",NA,8291
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000136250.12","protein_coding","AOAH",NA,313
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R",NA,NA,"CCL3L3",NA,414062
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000000971.17","protein_coding","CFH",NA,3075
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000149534.9","protein_coding","MS4A2",NA,2206
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000113083.15","protein_coding","LOX",NA,4015
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000129988.6","protein_coding","LBP",NA,3929
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000197766.9","protein_coding","CFD",NA,1675
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000173578.9","protein_coding","XCR1",NA,2829
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000115607.10","protein_coding","IL18RAP",NA,8807
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000050628.21","protein_coding","PTGER3",NA,5733
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000276070.5","protein_coding","CCL4L2",NA,9560
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000149131.17","protein_coding","SERPING1",NA,710
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000129596.5","protein_coding","CDO1",NA,1036
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000085276.19","protein_coding","MECOM",NA,2122
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000163421.9","protein_coding","PROK2",NA,60675
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000088827.13","protein_coding","SIGLEC1",NA,6614
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000126353.3","protein_coding","CCR7",NA,1236
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000139187.10","protein_coding","KLRG1",NA,10219
"IPRES_Hugo","PH_RESP_TO_WOUNDING_DN_IN_R","ENSG00000135218.19","protein_coding","CD36",NA,948
