"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000091513.16","protein_coding","TF",NA,7018
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000108691.10","protein_coding","CCL2",NA,6347
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000102755.12","protein_coding","FLT1",NA,2321
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000130402.13","protein_coding","ACTN4",NA,81
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000184557.4","protein_coding","SOCS3",NA,9021
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000197461.13","protein_coding","PDGFA",NA,5154
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000109107.14","protein_coding","ALDOC",NA,230
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000129521.15","protein_coding","EGLN3",NA,112399
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000153234.15","protein_coding","NR4A2",NA,4929
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000105329.11","protein_coding","TGFB1",NA,7040
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000168209.6","protein_coding","DDIT4",NA,54541
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000004468.13","protein_coding","CD38",NA,952
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000149428.21","protein_coding","HYOU1",NA,10525
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000166598.16","protein_coding","HSP90B1",NA,7184
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000083444.17","protein_coding","PLOD1",NA,5351
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000072274.13","protein_coding","TFRC",NA,7037
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000148926.10","protein_coding","ADM",NA,133
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000152952.12","protein_coding","PLOD2",NA,5352
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000112715.26","protein_coding","VEGFA",NA,7422
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000143801.18","protein_coding","PSEN2",NA,5664
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000087250.9","protein_coding","MT3",NA,4504
"IPRES_Hugo","MS_RESP_TO_HYPOXIA_UP_IN_MAPKi_aPDL1_NR","ENSG00000167772.12","protein_coding","ANGPTL4",NA,51129
