"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000135678.12","protein_coding","CPM",NA,1368
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000114378.17","protein_coding","HYAL1",NA,3373
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000099953.10","protein_coding","MMP11",NA,4320
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000100985.7","protein_coding","MMP9",NA,4318
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000104738.18","protein_coding","MCM4",NA,4173
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000177885.15","protein_coding","GRB2",NA,2885
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000104147.9","protein_coding","OIP5",NA,11339
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000211639.2","IG_V_gene","IGLV4-60",NA,NA
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000154589.7","protein_coding","LY96",NA,23643
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000211821.2","TR_V_gene","TRDV2",NA,NA
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000117632.23","protein_coding","STMN1",NA,3925
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000115232.14","protein_coding","ITGA4",NA,3676
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000156738.18","protein_coding","MS4A1",NA,931
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000038427.16","protein_coding","VCAN",NA,1462
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000162511.8","protein_coding","LAPTM5",NA,7805
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000145386.11","protein_coding","CCNA2",NA,890
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000139278.10","protein_coding","GLIPR1",NA,11010
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000168542.16","protein_coding","COL3A1",NA,1281
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000211663.2","IG_V_gene","IGLV3-19",NA,NA
"IPRES_Hugo","POOLA_INVASIVE_BREAST_CANCER_UP","ENSG00000077984.6","protein_coding","CST7",NA,8530
