"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPSOV_Shen","TCRsignalingPathway","ENSG00000105221.18","protein_coding","AKT2",NA,"208"
"IPSOV_Shen","TCRsignalingPathway","ENSG00000110395.7","protein_coding","CBL",NA,"867"
"IPSOV_Shen","TCRsignalingPathway","ENSG00000160654.11","protein_coding","CD3G",NA,"917"
"IPSOV_Shen","TCRsignalingPathway","ENSG00000070831.18","protein_coding","CDC42",NA,"998"
"IPSOV_Shen","TCRsignalingPathway","ENSG00000177885.15","protein_coding","GRB2",NA,"2885"
"IPSOV_Shen","TCRsignalingPathway","ENSG00000177606.8","protein_coding","JUN",NA,"3725"
"IPSOV_Shen","TCRsignalingPathway","ENSG00000133703.14","protein_coding","KRAS",NA,"3845"
"IPSOV_Shen","TCRsignalingPathway","ENSG00000072736.19","protein_coding","NFATC3",NA,"4775"
"IPSOV_Shen","TCRsignalingPathway","ENSG00000109320.13","protein_coding","NFKB1",NA,"4790"
"IPSOV_Shen","TCRsignalingPathway","ENSG00000138814.17","protein_coding","PPP3CA",NA,"5530"
"IPSOV_Shen","TCRsignalingPathway","ENSG00000221823.11","protein_coding","PPP3R1",NA,"5534"
"IPSOV_Shen","TCRsignalingPathway","ENSG00000115904.15","protein_coding","SOS1",NA,"6654"
