"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"PredictIO_Bareche","ENSG00000183386.10","protein_coding","FHL3","resistance","2275"
"PredictIO_Bareche","ENSG00000179431.7","protein_coding","FJX1","resistance","24147"
"PredictIO_Bareche","ENSG00000138639.18","protein_coding","ARHGAP24","resistance","83478"
"PredictIO_Bareche","ENSG00000163032.12","protein_coding","VSNL1","resistance","7447"
"PredictIO_Bareche","ENSG00000168575.10","protein_coding","SLC20A2","resistance","6575"
"PredictIO_Bareche","ENSG00000109846.9","protein_coding","CRYAB","resistance","1410"
"PredictIO_Bareche","ENSG00000187260.16","protein_coding","WDR86","resistance","349136"
"PredictIO_Bareche","ENSG00000136161.13","protein_coding","RCBTB2","resistance","1102"
"PredictIO_Bareche","ENSG00000133710.16","protein_coding","SPINK5","resistance","11005"
"PredictIO_Bareche","ENSG00000100320.24","protein_coding","RBFOX2","resistance","23543"
"PredictIO_Bareche","ENSG00000132535.22","protein_coding","DLG4","resistance","1742"
"PredictIO_Bareche","ENSG00000197461.13","protein_coding","PDGFA","resistance","5154"
"PredictIO_Bareche","ENSG00000174306.22","protein_coding","ZHX3","resistance","23051"
"PredictIO_Bareche","ENSG00000136542.9","protein_coding","GALNT5","resistance","11227"
"PredictIO_Bareche","ENSG00000253305.3","protein_coding","PCDHGB6","resistance","56100"
"PredictIO_Bareche","ENSG00000172139.15","protein_coding","SLC9C1","resistance","285335"
"PredictIO_Bareche","ENSG00000227051.7","protein_coding","C14orf132","resistance","56967"
"PredictIO_Bareche","ENSG00000164675.11","protein_coding","IQUB","resistance","154865"
"PredictIO_Bareche","ENSG00000184985.16","protein_coding","SORCS2","resistance","57537"
"PredictIO_Bareche","ENSG00000104267.10","protein_coding","CA2","resistance","760"
"PredictIO_Bareche","ENSG00000164251.5","protein_coding","F2RL1","resistance","2150"
"PredictIO_Bareche","ENSG00000198121.15","protein_coding","LPAR1","resistance","1902"
"PredictIO_Bareche","ENSG00000125398.8","protein_coding","SOX9","resistance","6662"
"PredictIO_Bareche","ENSG00000117215.15","protein_coding","PLA2G2D","sensitive","26279"
"PredictIO_Bareche","ENSG00000073861.3","protein_coding","TBX21","sensitive","30009"
"PredictIO_Bareche","ENSG00000026751.17","protein_coding","SLAMF7","sensitive","57823"
"PredictIO_Bareche","ENSG00000154767.15","protein_coding","XPC","sensitive","7508"
"PredictIO_Bareche","ENSG00000138755.6","protein_coding","CXCL9","sensitive","4283"
"PredictIO_Bareche","ENSG00000166710.23","protein_coding","B2M","sensitive","567"
"PredictIO_Bareche","ENSG00000116663.11","protein_coding","FBXO6","sensitive","26270"
"PredictIO_Bareche","ENSG00000169245.6","protein_coding","CXCL10","sensitive","3627"
"PredictIO_Bareche","ENSG00000213402.3","protein_coding","PTPRCAP","sensitive","5790"
"PredictIO_Bareche","ENSG00000117560.8","protein_coding","FASLG","sensitive","356"
"PredictIO_Bareche","ENSG00000161405.17","protein_coding","IKZF3","sensitive","22806"
"PredictIO_Bareche","ENSG00000176928.7","protein_coding","GCNT4","sensitive","51301"
"PredictIO_Bareche","ENSG00000163508.13","protein_coding","EOMES","sensitive","8320"
"PredictIO_Bareche","ENSG00000153563.16","protein_coding","CD8A","sensitive","925"
"PredictIO_Bareche","ENSG00000221963.6","protein_coding","APOL6","sensitive","80830"
"PredictIO_Bareche","ENSG00000196730.13","protein_coding","DAPK1","sensitive","1612"
"PredictIO_Bareche","ENSG00000169248.13","protein_coding","CXCL11","sensitive","6373"
"PredictIO_Bareche","ENSG00000105374.10","protein_coding","NKG7","sensitive","4818"
